timestamp,step,loss_total,loss_mse,loss_cmc,cos_pos,cos_neg
2026-06-29 11:19:26,1427,-0.542841,0.014919,-0.55776,0.263382,-0.015498
2026-06-29 11:19:26,1428,-0.66308,0.011242,-0.674322,0.624203,0.287042
2026-06-29 11:19:26,1429,-1.00809,0.010804,-1.018894,0.534852,0.025405
2026-06-29 11:19:27,1430,-0.863488,0.017867,-0.881355,0.442694,0.002016
2026-06-29 11:19:27,1431,-0.789496,0.009908,-0.799404,0.522505,0.122803
2026-06-29 11:19:27,1432,-1.853957,0.004967,-1.858924,0.798904,-0.130558
2026-06-29 11:19:28,1433,-0.899979,0.011206,-0.911185,0.464802,0.009209
2026-06-29 11:19:28,1434,-1.078179,0.00507,-1.083249,0.846803,0.305179
2026-06-29 11:19:28,1435,-0.725587,0.01331,-0.738897,0.390214,0.020765
2026-06-29 11:19:29,1436,-0.706303,0.009907,-0.71621,0.521168,0.163063
2026-06-29 11:19:29,1437,-1.845024,0.007373,-1.852397,0.770016,-0.156182
2026-06-29 11:19:29,1438,-0.67605,0.01012,-0.68617,0.580864,0.237779
2026-06-29 11:19:30,1439,-1.150639,0.012985,-1.163624,0.519719,-0.062092
2026-06-29 11:19:30,1440,-0.983755,0.013409,-0.997164,0.517848,0.019266
2026-06-29 11:19:30,1441,-0.791693,0.021402,-0.813095,0.482724,0.076177
2026-06-29 11:19:31,1442,-1.161599,0.004478,-1.166077,0.842671,0.259632
2026-06-29 11:19:31,1443,-1.164064,0.011128,-1.175191,0.476623,-0.110972
2026-06-29 11:19:31,1444,-0.871251,0.021639,-0.89289,0.229172,-0.217273
2026-06-29 11:19:31,1445,-0.933553,0.019768,-0.953321,0.515719,0.039059
2026-06-29 11:19:31,1446,-0.824866,0.012988,-0.837854,0.44705,0.028123
2026-06-29 11:19:32,1447,-0.624844,0.024063,-0.648907,0.481927,0.157473
2026-06-29 11:19:32,1448,-1.266336,0.013621,-1.279958,0.47745,-0.162529
2026-06-29 11:19:32,1449,-0.688697,0.011249,-0.699946,0.66292,0.312946
2026-06-29 11:19:32,1450,-1.121504,0.014175,-1.135679,0.370792,-0.197047
2026-06-29 11:19:33,1451,-0.752652,0.014696,-0.767348,0.405863,0.022189
2026-06-29 11:19:33,1452,-1.084652,0.011838,-1.09649,0.519857,-0.028388
2026-06-29 11:19:33,1453,-0.880423,0.025885,-0.906308,0.466027,0.012873
2026-06-29 11:19:33,1454,-0.96157,0.036034,-0.997604,0.517148,0.018346
2026-06-29 11:19:34,1455,-1.191112,0.012359,-1.20347,0.57964,-0.022095
2026-06-29 11:19:34,1456,-1.228458,0.010605,-1.239063,0.558992,-0.060539
2026-06-29 11:19:34,1457,-1.178791,0.01068,-1.189471,0.502976,-0.09176
2026-06-29 11:19:34,1458,-1.151969,0.011277,-1.163245,0.475871,-0.105751
2026-06-29 11:19:35,1459,-1.072319,0.006475,-1.078794,0.741731,0.202334
2026-06-29 11:19:35,1460,-1.440086,0.014133,-1.454218,0.436311,-0.290798
2026-06-29 11:19:35,1461,-1.299368,0.014376,-1.313744,0.541713,-0.115159
2026-06-29 11:19:35,1462,-1.24211,0.010597,-1.252708,0.472944,-0.15341
2026-06-29 11:19:36,1463,-1.495575,0.017598,-1.513173,0.467786,-0.2888
2026-06-29 11:19:36,1464,-0.903392,0.009306,-0.912698,0.677031,0.220682
2026-06-29 11:19:36,1465,-1.311807,0.011793,-1.323601,0.62996,-0.031841
2026-06-29 11:19:36,1466,-1.245514,0.007581,-1.253095,0.634264,0.007717
2026-06-29 11:19:37,1467,-0.937487,0.008472,-0.945959,0.664843,0.191863
2026-06-29 11:19:37,1468,-1.250037,0.015937,-1.265974,0.466422,-0.166566
2026-06-29 11:19:37,1469,-1.493528,0.011619,-1.505147,0.725562,-0.027012
2026-06-29 11:19:38,1470,-1.292398,0.0194,-1.311797,0.6433,-0.012598
2026-06-29 11:19:38,1471,-1.165088,0.013247,-1.178335,0.567451,-0.021716
2026-06-29 11:19:38,1472,-0.627084,0.014934,-0.642017,0.479455,0.158447
2026-06-29 11:19:39,1473,-1.075827,0.005555,-1.081381,0.808397,0.267707
2026-06-29 11:19:39,1474,-1.545877,0.016492,-1.562369,0.420696,-0.360488
2026-06-29 11:19:39,1475,-1.45409,0.01026,-1.46435,0.533462,-0.198713
2026-06-29 11:19:39,1476,-1.296619,0.009847,-1.306466,0.56585,-0.087383
2026-06-29 11:19:40,1477,-1.051135,0.007525,-1.05866,0.804222,0.274892
2026-06-29 11:19:40,1478,-1.454475,0.021237,-1.475712,0.528499,-0.209357
2026-06-29 11:19:40,1479,-1.595843,0.012154,-1.607997,0.608433,-0.195565
2026-06-29 11:19:41,1480,-1.374328,0.008644,-1.382972,0.644644,-0.046842
2026-06-29 11:19:41,1481,-1.412651,0.004533,-1.417185,0.870064,0.161472
2026-06-29 11:19:41,1482,-0.343442,0.012113,-0.355555,0.534006,0.356228
2026-06-29 11:19:42,1483,-1.040942,0.010803,-1.051744,0.599978,0.074106
2026-06-29 11:19:42,1484,-1.175929,0.014253,-1.190182,0.421963,-0.173128
2026-06-29 11:19:42,1485,-1.08594,0.008743,-1.094683,0.649543,0.102202
2026-06-29 11:19:42,1486,-1.474849,0.012481,-1.48733,0.46362,-0.280045
2026-06-29 11:19:43,1487,-1.460555,0.014309,-1.474864,0.508556,-0.228876
2026-06-29 11:19:43,1488,-0.857488,0.010155,-0.867642,0.67119,0.237369
2026-06-29 11:19:43,1489,-0.985048,0.00901,-0.994058,0.818637,0.321608
2026-06-29 11:19:44,1490,-0.741319,0.006147,-0.747466,0.791632,0.4179
2026-06-29 11:19:44,1491,-1.241518,0.007191,-1.248709,0.655073,0.030718
2026-06-29 11:19:44,1492,-1.077843,0.038795,-1.116638,0.511119,-0.0472
2026-06-29 11:19:45,1493,-1.862087,0.008397,-1.870483,0.798006,-0.137236
2026-06-29 11:19:45,1494,-1.290556,0.009281,-1.299836,0.614751,-0.035167
2026-06-29 11:19:45,1495,-1.474533,0.017038,-1.491572,0.528613,-0.217172
2026-06-29 11:19:45,1496,-0.970892,0.01378,-0.984673,0.547484,0.055148
2026-06-29 11:19:46,1497,-0.851246,0.01036,-0.861607,0.718057,0.287254
2026-06-29 11:19:46,1498,-0.451992,0.021441,-0.473433,0.498948,0.262231
2026-06-29 11:19:46,1499,-0.825045,0.026494,-0.851539,0.470583,0.044813
2026-06-29 11:19:47,1500,-1.500271,0.005119,-1.50539,0.837017,0.084322
2026-06-29 11:19:47,1501,-1.322605,0.01364,-1.336245,0.471672,-0.19645
2026-06-29 11:19:47,1502,-0.702633,0.029364,-0.731997,0.531228,0.165229
2026-06-29 11:19:47,1503,-2.194682,0.011286,-2.205967,0.694676,-0.408307
2026-06-29 11:19:48,1504,-1.003765,0.016948,-1.020713,0.360546,-0.14981
2026-06-29 11:19:48,1505,-1.059132,0.010341,-1.069474,0.542625,0.007888
2026-06-29 11:19:48,1506,-1.225327,0.007661,-1.232989,0.704976,0.088482
2026-06-29 11:19:48,1507,-0.845893,0.014373,-0.860265,0.520701,0.090568
2026-06-29 11:19:49,1508,-1.688815,0.007318,-1.696132,0.691144,-0.156922
2026-06-29 11:19:49,1509,-1.430709,0.005714,-1.436423,0.812277,0.094066
2026-06-29 11:19:49,1510,-1.58083,0.019121,-1.599951,0.521356,-0.27862
2026-06-29 11:19:50,1511,-1.745362,0.010778,-1.75614,0.650335,-0.227735
2026-06-29 11:19:50,1512,-0.867144,0.013163,-0.880307,0.546675,0.106522
2026-06-29 11:19:50,1513,-1.208892,0.009295,-1.218187,0.634102,0.025008
2026-06-29 11:19:50,1514,-1.688648,0.013929,-1.702577,0.582675,-0.268614
2026-06-29 11:19:51,1515,-0.725522,0.011144,-0.736666,0.53699,0.168657
2026-06-29 11:19:51,1516,-1.670511,0.009126,-1.679638,0.671701,-0.168118
2026-06-29 11:19:51,1517,-0.922274,0.014376,-0.93665,0.474037,0.005712
2026-06-29 11:19:51,1518,-1.364331,0.023152,-1.387483,0.647793,-0.045949
2026-06-29 11:19:52,1519,-1.144916,0.011164,-1.15608,0.400791,-0.177249
2026-06-29 11:19:52,1520,-1.009475,0.007018,-1.016493,0.609479,0.101233
2026-06-29 11:19:52,1521,-0.88315,0.007603,-0.890753,0.599672,0.154295
2026-06-29 11:19:53,1522,-0.952826,0.004949,-0.957775,0.758395,0.279507
2026-06-29 11:19:53,1523,-1.075821,0.01146,-1.087281,0.346519,-0.197122
2026-06-29 11:19:53,1524,-1.306455,0.010919,-1.317374,0.557525,-0.101162
2026-06-29 11:19:54,1525,-1.313058,0.004942,-1.318,0.825594,0.166594
2026-06-29 11:19:54,1526,-1.191739,0.005188,-1.196928,0.843025,0.244561
2026-06-29 11:19:54,1527,-0.775628,0.018802,-0.79443,0.474143,0.076928
2026-06-29 11:19:55,1528,-0.596961,0.010873,-0.607834,0.586491,0.282574
2026-06-29 11:19:55,1529,-0.991057,0.009934,-1.000991,0.558983,0.058488
2026-06-29 11:19:55,1530,-0.729988,0.015872,-0.745861,0.433956,0.061026
2026-06-29 11:19:55,1531,-1.150291,0.013001,-1.163292,0.375809,-0.205837
2026-06-29 11:19:56,1532,-1.256175,0.007012,-1.263188,0.616399,-0.015195
2026-06-29 11:19:56,1533,-0.888036,0.007595,-0.895631,0.679138,0.231323
2026-06-29 11:19:56,1534,-0.025482,0.016386,-0.041868,0.818097,0.797163
2026-06-29 11:19:56,1535,-0.403856,0.013962,-0.417818,0.585912,0.377003
2026-06-29 11:19:57,1536,-0.630691,0.014679,-0.64537,0.478004,0.155319
2026-06-29 11:19:57,1537,-1.179196,0.008384,-1.18758,0.684012,0.090222
2026-06-29 11:19:57,1538,-1.355949,0.005542,-1.36149,0.814282,0.133537
2026-06-29 11:19:58,1539,-0.557476,0.020591,-0.578068,0.605237,0.316203
2026-06-29 11:19:58,1540,-0.883086,0.011375,-0.894461,0.666034,0.218803
2026-06-29 11:19:58,1541,-1.038382,0.00389,-1.042272,0.830762,0.309625
2026-06-29 11:19:59,1542,-1.355105,0.017311,-1.372416,0.498616,-0.187592
2026-06-29 11:19:59,1543,-1.152996,0.012019,-1.165015,0.377981,-0.204527
2026-06-29 11:19:59,1544,-0.377853,0.026824,-0.404677,0.530438,0.3281
2026-06-29 11:20:00,1545,-0.855047,0.015164,-0.870211,0.476819,0.041714
2026-06-29 11:20:00,1546,-1.06907,0.015052,-1.084122,0.330543,-0.211518
2026-06-29 11:20:00,1547,-1.060305,0.01318,-1.073485,0.654887,0.118145
2026-06-29 11:20:01,1548,-1.180652,0.008335,-1.188988,0.658805,0.064312
2026-06-29 11:20:01,1549,-1.234892,0.003989,-1.238881,0.798907,0.179467
2026-06-29 11:20:02,1550,-1.174603,0.011201,-1.185804,0.549922,-0.04298
2026-06-29 11:20:02,1551,-1.07378,0.006817,-1.080598,0.793212,0.252913
2026-06-29 11:20:02,1552,-1.108809,0.008931,-1.11774,0.625122,0.066252
2026-06-29 11:20:03,1553,-0.777034,0.010204,-0.787238,0.556416,0.162797
2026-06-29 11:20:03,1554,-1.397411,0.010115,-1.407526,0.447681,-0.256082
2026-06-29 11:20:03,1555,-1.592315,0.009179,-1.601493,0.726918,-0.073829
2026-06-29 11:20:04,1556,-1.806176,0.008627,-1.814803,0.680717,-0.226685
2026-06-29 11:20:04,1557,-1.334584,0.00875,-1.343334,0.681435,0.009767
2026-06-29 11:20:04,1558,-1.194227,0.004464,-1.198692,0.880951,0.281605
2026-06-29 11:20:05,1559,-1.52509,0.015836,-1.540926,0.604853,-0.16561
2026-06-29 11:20:05,1560,-1.988845,0.011906,-2.000751,0.73384,-0.266536
2026-06-29 11:20:05,1561,-0.892404,0.005465,-0.897869,0.805996,0.357061
2026-06-29 11:20:06,1562,-1.984007,0.015865,-1.999872,0.583631,-0.416305
2026-06-29 11:20:06,1563,-0.2808,0.0259,-0.3067,0.222738,0.069388
2026-06-29 11:20:06,1564,-0.370487,0.006158,-0.376645,0.637739,0.449417
2026-06-29 11:20:06,1565,-0.462492,0.025838,-0.48833,0.338437,0.094272
2026-06-29 11:20:07,1566,-1.001392,0.008875,-1.010267,0.401269,-0.103864
2026-06-29 11:20:07,1567,-1.180594,0.007954,-1.188549,0.624764,0.03049
2026-06-29 11:20:07,1568,-1.104098,0.01592,-1.120018,0.532552,-0.027457
2026-06-29 11:20:08,1569,-1.030467,0.005989,-1.036457,0.739682,0.221454
2026-06-29 11:20:08,1570,-0.874007,0.012335,-0.886341,0.493534,0.050363
2026-06-29 11:20:08,1571,-1.004163,0.010974,-1.015137,0.556844,0.049276
2026-06-29 11:20:08,1572,-0.530268,0.014323,-0.544591,0.601323,0.329027
2026-06-29 11:20:09,1573,-0.956689,0.007644,-0.964332,0.750997,0.268831
2026-06-29 11:20:09,1574,-1.059469,0.007847,-1.067315,0.747781,0.214123
2026-06-29 11:20:09,1575,-0.872846,0.014468,-0.887313,0.631295,0.187638
2026-06-29 11:20:10,1576,-0.781751,0.008565,-0.790316,0.715974,0.320816
2026-06-29 11:20:10,1577,-1.199829,0.010679,-1.210508,0.478431,-0.126823
2026-06-29 11:20:10,1578,-1.011884,0.005529,-1.017413,0.793618,0.284911
2026-06-29 11:20:11,1579,-1.481875,0.01197,-1.493846,0.580078,-0.166845
2026-06-29 11:20:11,1580,-0.805729,0.010312,-0.816041,0.640025,0.232004
2026-06-29 11:20:11,1581,-0.43301,0.018906,-0.451916,0.337724,0.111766
2026-06-29 11:20:11,1582,-0.545673,0.024633,-0.570306,0.498321,0.213168
2026-06-29 11:20:12,1583,-0.999995,0.010326,-1.010321,0.653232,0.148071
2026-06-29 11:20:12,1584,-0.580669,0.027641,-0.608311,0.409505,0.10535
2026-06-29 11:20:12,1585,-1.313928,0.014783,-1.328711,0.497305,-0.16705
2026-06-29 11:20:12,1586,-0.816596,0.015222,-0.831818,0.701274,0.285365
2026-06-29 11:20:13,1587,-0.855034,0.015588,-0.870622,0.634827,0.199516
2026-06-29 11:20:13,1588,-1.372858,0.013578,-1.386436,0.694456,0.001238
2026-06-29 11:20:13,1589,-1.107235,0.00846,-1.115695,0.717005,0.159157
2026-06-29 11:20:13,1590,-0.714527,0.017428,-0.731955,0.418111,0.052133
2026-06-29 11:20:14,1591,-0.663119,0.015688,-0.678807,0.372361,0.032958
2026-06-29 11:20:14,1592,-0.822091,0.006607,-0.828698,0.836314,0.421966
2026-06-29 11:20:15,1593,-1.042173,0.008574,-1.050747,0.704818,0.179444
2026-06-29 11:20:15,1594,-0.849769,0.007088,-0.856857,0.810145,0.381716
2026-06-29 11:20:15,1595,-1.032316,0.024036,-1.056352,0.519994,-0.008182
2026-06-29 11:20:16,1596,-1.189035,0.008312,-1.197347,0.689257,0.090584
2026-06-29 11:20:16,1597,-0.647034,0.008815,-0.655848,0.725286,0.397362
2026-06-29 11:20:16,1598,-0.748763,0.024603,-0.773366,0.576713,0.19003
2026-06-29 11:20:16,1599,-0.865313,0.011314,-0.876627,0.489265,0.050951
2026-06-29 11:20:17,1600,-1.199845,0.01579,-1.215635,0.511883,-0.095934
2026-06-29 11:20:17,1601,-1.352185,0.022612,-1.374797,0.660954,-0.026444
2026-06-29 11:20:17,1602,-1.220862,0.010452,-1.231313,0.64394,0.028283
2026-06-29 11:20:18,1603,-1.297895,0.008912,-1.306807,0.655542,0.002138
2026-06-29 11:20:18,1604,-1.255681,0.004886,-1.260567,0.905986,0.275703
2026-06-29 11:20:18,1605,-1.827825,0.010262,-1.838088,0.589996,-0.329048
2026-06-29 11:20:19,1606,-0.735881,0.008076,-0.743958,0.644862,0.272883
2026-06-29 11:20:19,1607,-1.074699,0.010169,-1.084868,0.719342,0.176908
2026-06-29 11:20:19,1608,-0.566485,0.012653,-0.579138,0.288649,-0.00092
2026-06-29 11:20:19,1609,-1.654194,0.014058,-1.668252,0.439149,-0.394977
2026-06-29 11:20:20,1610,-0.973326,0.006498,-0.979824,0.799344,0.309432
2026-06-29 11:20:20,1611,-1.42731,0.004768,-1.432078,0.893947,0.177908
2026-06-29 11:20:21,1612,-2.197664,0.007669,-2.205333,0.82283,-0.279837
2026-06-29 11:20:21,1613,-0.893301,0.005234,-0.898535,0.780442,0.331174
2026-06-29 11:20:22,1614,-0.905834,0.009336,-0.91517,0.418743,-0.038842
2026-06-29 11:20:22,1615,-1.300624,0.010727,-1.311351,0.549156,-0.106519
2026-06-29 11:20:22,1616,-1.093982,0.014987,-1.108969,0.418225,-0.13626
2026-06-29 11:20:22,1617,-0.832021,0.017667,-0.849688,0.25643,-0.168414
2026-06-29 11:20:23,1618,-1.136866,0.012609,-1.149475,0.513947,-0.06079
2026-06-29 11:20:23,1619,-1.484405,0.00953,-1.493935,0.572497,-0.17447
2026-06-29 11:20:23,1620,-1.825135,0.017369,-1.842504,0.489308,-0.431944
2026-06-29 11:20:23,1621,-1.31249,0.008018,-1.320508,0.625058,-0.035196
2026-06-29 11:20:24,1622,-1.420814,0.012589,-1.433403,0.426895,-0.289807
2026-06-29 11:20:24,1623,-1.794432,0.018169,-1.812602,0.550658,-0.355643
2026-06-29 11:20:24,1624,-1.537185,0.009349,-1.546534,0.614781,-0.158486
2026-06-29 11:20:24,1625,-0.835728,0.013238,-0.848966,0.691578,0.267096
2026-06-29 11:20:25,1626,-1.587035,0.01304,-1.600075,0.497077,-0.30296
2026-06-29 11:20:25,1627,-0.962889,0.017019,-0.979908,0.596911,0.106957
2026-06-29 11:20:25,1628,-1.553945,0.014215,-1.56816,0.599158,-0.184922
2026-06-29 11:20:25,1629,-1.185541,0.011131,-1.196672,0.532546,-0.06579
2026-06-29 11:20:26,1630,-1.130152,0.012804,-1.142956,0.541389,-0.030089
2026-06-29 11:20:26,1631,-1.556461,0.011899,-1.56836,0.589541,-0.194639
2026-06-29 11:20:26,1632,-1.215334,0.010743,-1.226078,0.582491,-0.030548
2026-06-29 11:20:26,1633,-1.190369,0.010931,-1.2013,0.567889,-0.032761
2026-06-29 11:20:27,1634,-1.912266,0.014784,-1.92705,0.592428,-0.371097
2026-06-29 11:20:27,1635,-0.933849,0.00999,-0.943839,0.696944,0.225025
2026-06-29 11:20:27,1636,-0.278256,0.022722,-0.300978,0.53847,0.387981
2026-06-29 11:20:28,1637,-1.253681,0.004229,-1.25791,0.859708,0.230753
2026-06-29 11:20:28,1638,-1.513695,0.019409,-1.533104,0.586402,-0.18015
2026-06-29 11:20:28,1639,-1.543658,0.019244,-1.562902,0.458372,-0.323079
2026-06-29 11:20:29,1640,-1.344175,0.005355,-1.34953,0.842279,0.167514
2026-06-29 11:20:29,1641,-1.260061,0.013863,-1.273924,0.529313,-0.107649
2026-06-29 11:20:29,1642,-1.436813,0.015286,-1.452099,0.448606,-0.277444
2026-06-29 11:20:29,1643,-1.47519,0.011657,-1.486848,0.53991,-0.203514
2026-06-29 11:20:30,1644,-0.909112,0.007617,-0.916729,0.584991,0.126626
2026-06-29 11:20:30,1645,-0.712736,0.012599,-0.725335,0.502395,0.139728
2026-06-29 11:20:30,1646,-1.576516,0.006562,-1.583078,0.809066,0.017527
2026-06-29 11:20:31,1647,-1.208321,0.010272,-1.218594,0.580234,-0.029063
2026-06-29 11:20:31,1648,-0.853922,0.004956,-0.858877,0.809451,0.380012
2026-06-29 11:20:31,1649,-1.751601,0.012987,-1.764588,0.653985,-0.228309
2026-06-29 11:20:32,1650,-1.281577,0.021572,-1.303149,0.360513,-0.291062
2026-06-29 11:20:32,1651,-1.420199,0.01321,-1.433409,0.545937,-0.170767
2026-06-29 11:20:32,1652,-1.089133,0.00856,-1.097693,0.620076,0.07123
2026-06-29 11:20:32,1653,-1.528289,0.019776,-1.548064,0.441133,-0.332899
2026-06-29 11:20:33,1654,-0.606087,0.005415,-0.611502,0.685248,0.379497
2026-06-29 11:20:33,1655,-1.290071,0.018245,-1.308316,0.449914,-0.204245
2026-06-29 11:20:33,1656,-0.784217,0.017745,-0.801963,0.296198,-0.104783
2026-06-29 11:20:34,1657,-1.5725,0.009902,-1.582403,0.607519,-0.183683
2026-06-29 11:20:34,1658,-1.934646,0.00553,-1.940176,0.850955,-0.119133
2026-06-29 11:20:35,1659,-1.457032,0.016325,-1.473356,0.685886,-0.050793
2026-06-29 11:20:35,1660,-0.898162,0.005753,-0.903915,0.785834,0.333877
2026-06-29 11:20:35,1661,-0.981811,0.02011,-1.001921,0.189653,-0.311308
2026-06-29 11:20:36,1662,-0.925094,0.014752,-0.939846,0.554263,0.08434
2026-06-29 11:20:36,1663,-1.471387,0.006383,-1.47777,0.75928,0.020395
2026-06-29 11:20:37,1664,-1.142058,0.014618,-1.156677,0.467762,-0.110576
2026-06-29 11:20:37,1665,-0.271627,0.016852,-0.288479,0.521246,0.377007
2026-06-29 11:20:37,1666,-0.87106,0.007496,-0.878556,0.667358,0.22808
2026-06-29 11:20:37,1667,-1.549215,0.006765,-1.55598,0.736764,-0.041226
2026-06-29 11:20:38,1668,-1.032268,0.005544,-1.037811,0.886809,0.367903
2026-06-29 11:20:38,1669,-1.360782,0.016114,-1.376895,0.70554,0.017093
2026-06-29 11:20:39,1670,-1.047926,0.00526,-1.053186,0.800055,0.273462
2026-06-29 11:20:39,1671,-1.279651,0.014058,-1.293709,0.620764,-0.026091
2026-06-29 11:20:39,1672,-0.732103,0.009099,-0.741202,0.632838,0.262237
2026-06-29 11:20:40,1673,-1.086985,0.012962,-1.099947,0.556745,0.006772
2026-06-29 11:20:40,1674,-1.018438,0.007104,-1.025542,0.660918,0.148147
2026-06-29 11:20:40,1675,-1.598714,0.022036,-1.620749,0.455929,-0.354446
2026-06-29 11:20:40,1676,-1.666089,0.037632,-1.703722,0.546993,-0.304868
2026-06-29 11:20:41,1677,-0.738532,0.011265,-0.749797,0.480658,0.10576
2026-06-29 11:20:41,1678,-0.211761,0.016815,-0.228576,0.446454,0.332166
2026-06-29 11:20:41,1679,-0.877109,0.016712,-0.893821,0.494041,0.047131
2026-06-29 11:20:41,1680,-0.459945,0.025561,-0.485505,0.335004,0.092251
2026-06-29 11:20:41,1681,-1.407825,0.016789,-1.424613,0.509056,-0.203251
2026-06-29 11:20:42,1682,-1.706698,0.02008,-1.726778,0.64457,-0.218819
2026-06-29 11:20:42,1683,-1.510404,0.041717,-1.55212,0.647681,-0.128379
2026-06-29 11:20:42,1684,-0.818298,0.018015,-0.836313,0.641508,0.223352
2026-06-29 11:20:43,1685,-0.985682,0.021176,-1.006858,0.482925,-0.020504
2026-06-29 11:20:43,1686,-0.868635,0.016892,-0.885527,0.687586,0.244822
2026-06-29 11:20:43,1687,-1.760335,0.009693,-1.770028,0.74942,-0.135594
2026-06-29 11:20:44,1688,-0.869043,0.008083,-0.877126,0.77734,0.338777
2026-06-29 11:20:44,1689,-1.941963,0.018979,-1.960942,0.587868,-0.392603
2026-06-29 11:20:44,1690,-0.960321,0.025074,-0.985396,0.259163,-0.233535
2026-06-29 11:20:45,1691,-0.95501,0.0183,-0.973309,0.480544,-0.006111
2026-06-29 11:20:45,1692,-0.978503,0.033732,-1.012235,0.387398,-0.118719
2026-06-29 11:20:46,1693,-0.878067,0.007769,-0.885836,0.765303,0.322386
2026-06-29 11:20:46,1694,-0.550646,0.02349,-0.574136,0.458648,0.17158
2026-06-29 11:20:46,1695,-0.939819,0.01897,-0.958789,0.495574,0.01618
2026-06-29 11:20:46,1696,-1.26224,0.017573,-1.279813,0.486763,-0.153144
2026-06-29 11:20:46,1697,-1.111935,0.01956,-1.131495,0.33678,-0.228967
2026-06-29 11:20:47,1698,-1.308016,0.043982,-1.351998,0.574894,-0.101105
2026-06-29 11:20:47,1699,-1.077937,0.018989,-1.096926,0.466771,-0.081692
2026-06-29 11:20:47,1700,-1.550505,0.018345,-1.56885,0.558421,-0.226004
2026-06-29 11:20:47,1701,-1.140602,0.034799,-1.175401,0.46442,-0.123281
2026-06-29 11:20:48,1702,-1.248355,0.013769,-1.262124,0.6498,0.018738
2026-06-29 11:20:48,1703,-1.325788,0.021862,-1.34765,0.337098,-0.336727
2026-06-29 11:20:48,1704,-0.814639,0.017983,-0.832622,0.761539,0.345228
2026-06-29 11:20:49,1705,-1.016379,0.011913,-1.028292,0.659382,0.145236
2026-06-29 11:20:49,1706,-1.111559,0.005848,-1.117407,0.844345,0.285642
2026-06-29 11:20:49,1707,-1.346504,0.013228,-1.359732,0.543393,-0.136473
2026-06-29 11:20:50,1708,-1.280018,0.007183,-1.287201,0.831025,0.187425
2026-06-29 11:20:50,1709,-0.813597,0.018495,-0.832092,0.665094,0.249048
2026-06-29 11:20:51,1710,-0.694009,0.022707,-0.716716,0.552875,0.194517
2026-06-29 11:20:51,1711,-0.933144,0.019642,-0.952786,0.407682,-0.068711
2026-06-29 11:20:51,1712,-1.120868,0.005218,-1.126087,0.863119,0.300076
2026-06-29 11:20:52,1713,-0.705091,0.007906,-0.712997,0.756747,0.400249
2026-06-29 11:20:52,1714,-1.216938,0.03184,-1.248779,0.563324,-0.061066
2026-06-29 11:20:52,1715,-0.899062,0.01642,-0.915482,0.36602,-0.091721
2026-06-29 11:20:53,1716,-1.032967,0.008157,-1.041123,0.697274,0.176712
2026-06-29 11:20:53,1717,-1.382657,0.004644,-1.387301,0.910316,0.216666
2026-06-29 11:20:54,1718,-0.990202,0.006415,-0.996618,0.802433,0.304125
2026-06-29 11:20:54,1719,-1.049345,0.019531,-1.068876,0.260593,-0.273845
2026-06-29 11:20:54,1720,-0.321602,0.015464,-0.337066,0.263233,0.0947
2026-06-29 11:20:55,1721,-1.043128,0.00548,-1.048608,0.795188,0.270884
2026-06-29 11:20:55,1722,-1.317655,0.027874,-1.345529,0.256835,-0.415929
2026-06-29 11:20:56,1723,-2.08463,0.005931,-2.090562,0.872031,-0.17325
2026-06-29 11:20:56,1724,-1.305398,0.009087,-1.314484,0.598971,-0.058271
2026-06-29 11:20:56,1725,-0.967056,0.008431,-0.975487,0.772098,0.284354
2026-06-29 11:20:57,1726,-1.263135,0.015522,-1.278657,0.489731,-0.149597
2026-06-29 11:20:57,1727,-1.876129,0.005707,-1.881835,0.83179,-0.109127
2026-06-29 11:20:58,1728,-1.035724,0.006537,-1.042261,0.832122,0.310992
2026-06-29 11:20:58,1729,-0.932216,0.011511,-0.943727,0.63772,0.165856
2026-06-29 11:20:58,1730,-0.357854,0.025284,-0.383138,0.754411,0.562842
2026-06-29 11:20:59,1731,-1.730551,0.019873,-1.750424,0.488544,-0.386669
2026-06-29 11:20:59,1732,-1.38316,0.009444,-1.392604,0.707605,0.011303
2026-06-29 11:20:59,1733,-0.8027,0.010598,-0.813298,0.531901,0.125252
2026-06-29 11:21:00,1734,-1.43278,0.005641,-1.438421,0.775696,0.056486
2026-06-29 11:21:00,1735,-1.001797,0.016892,-1.01869,0.324247,-0.185098
2026-06-29 11:21:00,1736,-0.816303,0.011136,-0.827439,0.806259,0.392539
2026-06-29 11:21:01,1737,-1.296751,0.005903,-1.302654,0.811339,0.160011
2026-06-29 11:21:01,1738,-0.565073,0.015367,-0.58044,0.607616,0.317396
2026-06-29 11:21:01,1739,-1.331113,0.012331,-1.343444,0.593039,-0.078683
2026-06-29 11:21:02,1740,-0.630565,0.016551,-0.647116,0.702947,0.379389
2026-06-29 11:21:02,1741,-1.446221,0.00907,-1.45529,0.632209,-0.095436
2026-06-29 11:21:02,1742,-1.005959,0.006931,-1.01289,0.797903,0.291458
2026-06-29 11:21:03,1743,-0.978433,0.00511,-0.983543,0.805785,0.314014
2026-06-29 11:21:03,1744,-1.034698,0.03031,-1.065007,0.41653,-0.115974
2026-06-29 11:21:03,1745,-0.96212,0.016073,-0.978193,0.489182,8.6e-05
2026-06-29 11:21:04,1746,-0.973328,0.004758,-0.978086,0.90159,0.412547
2026-06-29 11:21:04,1747,-1.176548,0.013303,-1.189851,0.529087,-0.065838
